@relation tashkis hadese-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 {1,2,}

@data
4.7681,-4.6492,1
5.559,-5.3725,1
4.5617,-4.4383,1
4.953,-4.7278,1
7.5809,-7.3061,1
6.0057,-5.7856,1
2.9762,-2.8166,1
6.7732,-6.5772,1
5.5171,-5.2828,1
5.6787,-5.7739,1
3.6559,-3.6609,1
8.8123,-8.6701,1
6.5723,-6.3679,1
5.609,-5.356,1
3.062,-3.1029,1
7.9011,-7.7068,1
4.2294,-4.037,1
7.609,-7.7008,1
4.9261,-4.7617,1
7.5783,-7.4018,1
6.7219,-6.3999,1
0.45789,-0.37096,1
4.0737,-4.1643,1
6.1708,-5.9809,1
4.1013,-4.2623,1
4.7921,-4.5764,1
5.0542,-4.8928,1
7.3015,-7.0802,1
6.2234,-5.957,1
3.4078,-3.2325,1
4.5111,-4.4137,1
4.899,-4.8082,1
0.17811,-0.33759,1
4.641,-4.4709,1
3.1122,-3.1295,1
4.5644,-4.4729,1
2.019,-1.8107,1
7.4906,-7.3713,1
4.23,-4.0719,1
4.0706,-3.9687,1
4.3892,-4.1697,1
3.0598,-2.9638,1
3.1376,-2.9972,1
2.9973,-2.9638,1
3.3763,-3.3408,1
2.9415,-2.7539,1
3.8853,-3.6242,1
7.166,-7.1318,1
7.9856,-7.8994,1
4.9821,-4.7545,1
7.3948,-7.1834,1
1.2695,-1.1812,1
3.3045,-3.3117,1
7.0887,-6.9097,1
5.2065,-5.0973,1
6.0593,-6.1775,1
2.8582,-2.9925,1
1.1704,-1.1082,1
2.1816,-1.9484,1
7.5993,-7.4288,1
4.5845,-4.5107,1
4.1668,-3.9857,1
3.968,-3.711,1
3.5881,-3.6216,1
4.3085,-4.2185,1
2.0685,-1.8896,1
-0.55898,0.71136,1
3.5137,-3.3597,1
5.984,-5.7793,1
5.8737,-5.864,1
6.6969,-6.4601,1
1.4751,-1.3532,1
7.6596,-7.4655,1
7.1716,-7.1736,1
2.4083,-2.3738,1
5.9338,-5.6988,1
4.9178,-4.6665,1
0.67951,-0.90885,1
5.1514,-5.1431,1
-1.214,0.96789,1
4.5499,-4.4684,1
5.9025,-5.7087,1
2.7845,-2.6494,1
7.9628,-7.8189,1
2.6876,-2.492,1
4.4518,-4.3209,1
2.6185,-2.3791,1
1.8142,-1.5688,1
4.8451,-4.6947,1
4.5866,-4.5425,1
5.0386,-4.9543,1
6.3975,-6.204,1
3.4944,-3.4495,1
10.253,-10.057,1
2.3905,-2.2875,1
3.5206,-3.2826,1
5.7823,-5.6462,1
3.4852,-3.2895,1
4.1761,-3.9263,1
5.9284,-5.7309,1
2.1394,-1.9908,1
2.4913,-2.3707,1
3.6553,-3.5151,1
3.9741,-3.8678,1
6.9221,-6.7125,1
-1.4241,1.2425,1
6.0978,-6.039,1
5.4864,-5.2352,1
6.3892,-6.2253,1
2.5272,-2.3606,1
2.3406,-2.211,1
2.1701,-2.2932,1
3.9112,-4.0285,1
6.096,-5.8631,1
0.61319,-0.75903,1
7.993,-7.7983,1
4.4806,-4.3047,1
6.5299,-6.3075,1
7.9917,-7.8551,1
3.5339,-3.3336,1
5.8478,-5.6931,1
3.5859,-3.5684,1
4.7914,-4.7553,1
3.9985,-3.8019,1
7.1524,-6.9525,1
5.2045,-4.9964,1
6.0251,-5.8445,1
6.9713,-6.8117,1
3.7282,-3.7671,1
6.9979,-6.766,1
4.9418,-4.7127,1
3.8193,-3.6439,1
6.0793,-5.9474,1
3.3588,-3.242,1
3.7662,-3.5603,1
3.1872,-3.091,1
6.0291,-5.9155,1
7.7402,-7.5126,1
6.4073,-6.2107,1
4.4366,-4.1987,1
5.5937,-5.5073,1
4.4441,-4.3581,1
7.1727,-6.9651,1
2.51,-2.2987,1
2.7081,-2.6598,1
2.7115,-2.7243,1
6.0888,-5.9242,1
5.4269,-5.2902,1
5.7034,-5.5677,1
3.7354,-3.5288,1
3.576,-3.3761,1
4.0286,-3.9102,1
8.4045,-8.2995,1
2.6725,-2.5307,1
6.9311,-6.7614,1
5.2194,-5.012,1
5.2706,-5.1592,1
6.166,-6.1012,1
7.4508,-7.2257,1
4.3347,-4.1039,1
2.7627,-2.5532,1
3.8511,-3.757,1
3.3768,-3.3009,1
5.2051,-5.0131,1
6.1253,-5.8883,1
1.9024,-1.7453,1
1.0639,-1.205,1
1.9735,-2.1685,1
5.5454,-5.3955,1
4.9347,-5.0626,1
6.709,-6.4598,1
6.9538,-6.7353,1
7.1323,-6.9377,1
5.7594,-5.5694,1
7.3337,-7.1831,1
3.3639,-3.2834,1
5.3071,-5.0885,1
2.7871,-2.7162,1
4.5035,-4.2458,1
0.69211,-0.64863,1
5.3561,-5.1941,1
3.9132,-3.6944,1
5.5334,-5.4238,1
5.0901,-4.845,1
3.2935,-3.1644,1
3.1289,-3.2825,1
5.6622,-5.4996,1
4.0256,-3.7755,1
7.7107,-7.4975,1
-0.45462,0.20625,1
3.6382,-3.4887,1
6.4159,-6.5292,1
5.8917,-5.7693,1
6.4374,-6.3317,1
4.4076,-4.2619,1
6.3879,-6.1922,1
4.5585,-4.3214,1
4.4307,-4.2436,1
3.9764,-3.8961,1
5.7197,-5.5162,1
5.6546,-5.4707,1
1.408,-1.6091,1
5.7215,-5.5823,1
5.925,-5.7426,1
2.1119,-2.0624,1
6.6657,-6.4358,1
4.2442,-4.1971,1
2.9977,-2.797,1
4.0652,-4.158,1
4.617,-4.6051,1
3.3308,-3.603,1
2.135,-2.1311,1
3.6479,-3.408,1
7.3385,-7.1694,1
4.1688,-4.1227,1
8.4227,-8.2033,1
6.2934,-6.1185,1
7.1625,-6.9834,1
3.4453,-3.3544,1
5.4166,-5.2567,1
4.007,-4.1664,1
0.67486,-0.54195,1
0.15245,-0.36182,1
3.422,-3.2664,1
4.3927,-4.346,1
6.9867,-6.7894,1
6.3542,-6.176,1
4.1623,-3.9607,1
5.9468,-5.9661,1
5.0522,-4.747,1
2.9203,-2.8086,1
4.9118,-4.7359,1
5.7586,-5.5714,1
1.8183,-1.9322,1
1.9373,-1.8549,1
8.6938,-8.5178,1
3.2632,-3.0773,1
3.787,-3.5858,1
7.8279,-7.6393,1
5.4222,-5.3372,1
2.5303,-2.3391,1
4.6856,-4.5884,1
3.0003,-2.9589,1
3.8025,-3.8443,1
-0.34735,0.14801,1
4.138,-3.8624,1
3.6111,-3.719,1
3.5129,-3.3596,1
4.4794,-4.264,1
6.4253,-6.1566,1
4.6793,-4.4787,1
2.1185,-2.128,1
5.5553,-5.3296,1
5.6673,-5.4998,1
4.8226,-4.8279,1
3.1523,-2.9816,1
5.6369,-5.5513,1
5.219,-5.0558,1
4.2638,-4.1496,1
7.4177,-7.227,1
5.6721,-5.4996,1
6.8497,-6.676,1
4.321,-4.4179,1
5.562,-5.3662,1
4.9757,-4.8466,1
5.9809,-5.8594,1
6.0489,-5.8716,1
4.1219,-3.8918,1
3.0788,-3.1723,1
3.6571,-3.6916,1
4.5622,-4.4602,1
3.2855,-3.0622,1
3.7835,-3.6092,1
5.0619,-4.8822,1
6.084,-5.9114,1
1.715,-1.4437,1
3.513,-3.2804,1
4.0959,-4.0545,1
4.2166,-4.1465,1
8.0781,-7.8569,1
2.8406,-2.7431,1
7.2096,-6.9736,1
5.1267,-5.2185,1
5.71,-5.5927,1
3.2359,-3.1899,1
5.865,-5.6336,1
7.1537,-6.9431,1
3.7636,-3.8907,1
6.3089,-6.1193,1
3.7503,-3.8961,1
6.2792,-6.2509,1
5.5905,-5.3781,1
2.176,-2.305,1
5.1574,-5.2497,1
2.2573,-2.1873,1
3.571,-3.4657,1
9.3476,-9.1421,1
8.4046,-8.1565,1
5.1826,-5.0045,1
4.066,-3.8059,1
3.678,-3.596,1
1.978,-2.0392,1
3.06,-2.9988,1
3.4964,-3.4344,1
5.1113,-5.0069,1
0.74005,-0.69839,1
3.5469,-3.3685,1
7.4745,-7.2475,1
1.7471,-1.8478,1
2.0519,-2.0697,1
6.5933,-6.4083,1
3.6876,-3.6697,1
3.6534,-3.5741,1
5.761,-5.586,1
3.4336,-3.3068,1
4.42,-4.216,1
2.2431,-2.2891,1
3.2743,-3.1422,1
7.5034,-7.6821,1
4.9149,-4.6664,1
6.4944,-6.2865,1
3.8209,-3.6184,1
4.0471,-4.1042,1
3.7368,-3.5532,1
6.9599,-6.8585,1
2.1866,-1.9916,1
1.7836,-1.608,1
3.9118,-3.7801,1
5.6916,-5.5164,1
6.9853,-6.8044,1
2.9368,-2.7665,1
6.5246,-6.4616,1
1.6479,-1.5562,1
4.3156,-4.2087,1
4.603,-4.4778,1
4.4241,-4.2251,1
3.3804,-3.2221,1
6.3739,-6.2877,1
2.3096,-2.4172,1
1.2376,-1.4081,1
6.1227,-5.7792,1
3.9027,-3.7672,1
7.0148,-6.8296,1
2.4592,-2.4489,1
4.0264,-3.9038,1
6.0148,-6.2658,1
5.9591,-5.7749,1
3.8879,-3.9242,1
3.7594,-3.7179,1
5.0631,-4.9772,1
2.113,-2.1965,1
3.4077,-3.2342,1
4.0074,-3.9403,1
7.5477,-7.4182,1
6.9296,-6.7295,1
6.0166,-5.9266,1
5.9133,-5.7229,1
3.844,-3.6705,1
5.6846,-5.4535,1
6.0778,-6.0304,1
3.7014,-3.5176,1
2.5434,-2.5158,1
5.2869,-5.0872,1
4.5139,-4.2994,1
5.8556,-5.7924,1
6.5044,-6.6216,1
6.4054,-6.1862,1
2.7509,-2.7721,1
2.7049,-2.7614,1
5.115,-5.2728,1
5.5584,-5.4224,1
8.0072,-7.8535,1
3.154,-2.9566,1
3.8096,-3.6316,1
9.0534,-8.9175,1
6.251,-6.0177,1
5.5764,-5.4398,1
2.9026,-2.8196,1
4.4097,-4.1812,1
5.4582,-5.3326,1
5.0429,-4.8151,1
4.1326,-4.0596,1
2.413,-2.4085,1
4.147,-3.9261,1
3.1621,-3.2207,1
3.8187,-3.8495,1
1.8283,-1.6695,1
5.5173,-5.3255,1
2.7379,-2.7393,1
4.4376,-4.3458,1
7.5824,-7.4353,1
1.7481,-1.8698,1
5.3634,-5.1124,1
5.8326,-5.7222,1
7.0176,-6.85,1
5.5882,-5.3623,1
5.197,-5.0412,1
7.0844,-6.9797,1
5.314,-5.1767,1
4.6411,-4.3994,1
4.0419,-3.9143,1
7.6185,-7.3808,1
5.4223,-5.239,1
4.8248,-4.6125,1
5.9363,-5.7725,1
1.0899,-1.0577,1
7.9547,-7.7128,1
0.83439,-0.83689,1
3.0873,-3.1847,1
6.8818,-6.7145,1
6.8611,-6.8228,1
4.6582,-4.506,1
4.8912,-4.7751,1
4.411,-4.3559,1
6.8463,-6.6093,1
3.1446,-2.9374,1
7.0449,-6.9649,1
-0.04653,-0.055505,1
3.8928,-3.6634,1
2.7365,-3.0598,1
5.6499,-5.4646,1
7.1592,-7.1204,1
1.8283,-2.061,1
4.2174,-4.3533,1
6.0312,-5.8676,1
2.6085,-2.4377,1
6.9365,-6.7703,1
5.7639,-5.6334,1
2.8571,-2.7047,1
1.3125,-1.1542,1
3.5182,-3.3234,1
3.2907,-3.2838,1
1.9486,-1.9652,1
1.7664,-1.9463,1
5.0773,-4.8232,1
6.2822,-6.1753,1
5.9735,-5.903,1
4.3216,-4.0977,1
6.2115,-5.987,1
5.6613,-5.5107,1
4.323,-4.1417,1
3.9953,-3.8146,1
2.7543,-2.6028,1
6.579,-6.3885,1
2.831,-2.8261,1
3.3715,-3.1518,1
5.9234,-5.7948,1
5.6037,-5.5486,1
7.8581,-7.6576,1
5.511,-5.3487,1
6.9442,-6.8142,1
4.6312,-4.4901,1
3.1409,-2.9997,1
7.7131,-7.5314,1
5.586,-5.428,1
2.9674,-3.0979,1
7.3928,-7.1336,1
4.1358,-3.9049,1
2.1795,-2.3819,1
3.4504,-3.4875,1
4.1992,-4.0301,1
6.3789,-6.1997,1
7.6143,-7.4058,1
7.2748,-7.069,1
6.7323,-6.6322,1
2.1292,-2.1222,1
5.4023,-5.203,1
3.8403,-3.9676,1
6.6119,-6.401,1
7.1442,-7.1323,1
4.5858,-4.469,1
5.2569,-5.1942,1
4.1814,-4.0269,1
9.4252,-9.2363,1
5.9292,-5.7749,1
3.6088,-3.5324,1
4.2821,-4.1458,1
-1.4066,1.4492,1
3.071,-3.0832,1
6.1665,-5.897,1
2.8836,-2.7436,1
2.8398,-2.6476,1
5.4604,-5.2691,1
4.8863,-4.7701,1
5.1576,-4.9559,1
5.4663,-5.3956,1
3.0633,-2.8987,1
7.6236,-7.4265,1
1.8513,-2.0317,1
4.6309,-4.6363,1
5.3989,-5.2617,1
3.0917,-3.1213,1
2.4017,-2.3276,1
6.1661,-6.0098,1
3.5165,-3.2384,1
3.0652,-3.0991,1
5.4378,-5.1998,1
6.1609,-5.9728,1
4.7641,-4.5859,1
8.2501,-8.0459,1
4.4125,-4.5114,1
3.0757,-3.1697,1
2.2436,-2.1938,1
2.4066,-2.4891,1
3.5411,-3.6045,1
5.1045,-4.9804,1
5.3548,-5.2375,1
6.9288,-6.6674,1
5.3248,-5.1377,1
1.797,-1.6098,1
4.9226,-4.7649,1
4.9633,-4.8107,1
2.1562,-2.0183,1
1.6567,-1.4384,1
4.0731,-4.0939,1
7.5362,-7.3409,1
8.2924,-8.1391,1
5.703,-5.4843,1
5.8551,-5.652,1
2.1886,-2.0193,1
4.6073,-4.461,1
3.9056,-3.8405,1
2.7354,-2.8671,1
3.9944,-3.7401,1
4.2609,-4.003,1
3.6146,-3.4607,1
6.8463,-6.6857,1
4.9327,-4.7278,1
4.5095,-4.6644,1
8.0502,-7.8235,1
7.2535,-7.1333,1
4.2336,-4.0715,1
3.9534,-3.7326,1
2.7039,-2.8261,1
7.0661,-6.7971,1
4.7125,-4.5741,1
3.9833,-3.8207,1
6.6425,-6.5336,1
5.2924,-5.0726,1
5.9405,-5.8101,1
5.994,-5.7569,1
3.6263,-3.6221,1
5.4636,-5.3665,1
2.5308,-2.4408,1
3.999,-4.0793,1
1.613,-1.6531,1
4.8139,-4.907,1
5.1375,-4.8942,1
7.0472,-6.8335,1
4.836,-4.7989,1
3.8981,-3.7423,1
5.7104,-5.6032,1
1.9662,-1.8229,1
3.0235,-3.0043,1
6.4809,-6.403,1
3.9489,-3.9169,1
2.7135,-2.5793,1
8.4036,-8.43,1
9.0389,-8.9271,1
4.9301,-4.8147,1
4.1629,-4.0297,1
2.6539,-2.5829,1
4.2927,-4.0754,1
2.5957,-2.402,1
-1.3823,1.25,1
1.812,-1.7082,1
5.5749,-5.5051,1
7.2186,-6.9959,1
3.0559,-3.0279,1
6.0756,-5.9234,1
6.7445,-6.555,1
7.6243,-7.4488,1
4.465,-4.3057,1
3.7211,-3.5349,1
4.4519,-4.2816,1
4.4137,-4.3311,1
6.4643,-6.3363,1
-0.69864,0.5645,1
6.2666,-6.1496,1
5.1764,-5.0051,1
5.8814,-5.6452,1
5.5961,-5.4941,1
6.3543,-6.1915,1
5.368,-5.1716,1
2.2441,-2.2663,1
5.8635,-5.6574,1
9.8284,-9.6551,1
3.2641,-3.0732,1
4.052,-4.0264,1
4.1355,-4.001,1
4.981,-4.7981,1
4.4317,-4.3673,1
3.4389,-3.3876,1
4.6017,-4.6923,1
4.9674,-4.7805,1
3.2827,-3.4923,1
4.4417,-4.5722,1
5.1341,-5.129,1
1.0254,-1.2221,1
4.9969,-4.9293,1
5.1237,-4.9977,1
6.2761,-6.2337,1
1.2023,-1.4127,1
4.3714,-4.2779,1
3.2791,-3.4511,1
4.7057,-4.4862,1
3.9056,-3.7467,1
4.7542,-4.7834,1
2.2971,-2.3304,1
0.26138,-0.41686,1
3.9759,-3.7829,1
4.5789,-4.4008,1
3.2379,-3.1108,1
2.2636,-2.2855,1
3.6651,-3.6329,1
0.86037,-1.1018,1
1.5719,-1.4562,1
1.0695,-1.2019,1
2.0209,-1.8498,1
2.9162,-2.9816,1
-1.9269,1.8241,1
4.8924,-4.6772,1
-0.57858,0.28276,1
4.1475,-3.9541,1
0.41972,-0.63959,1
-0.29465,0.17519,1
5.9276,-5.7651,1
2.2424,-2.1552,1
0.35617,-0.50657,1
2.6671,-2.6759,1
5.8555,-5.6696,1
4.4271,-4.3432,1
5.8713,-5.804,1
4.4392,-4.1992,1
3.3605,-3.3096,1
1.646,-1.7162,1
4.9805,-4.8699,1
4.2489,-4.0748,1
0.64364,-0.74115,1
5.7034,-5.5669,1
3.7337,-3.9369,1
3.6816,-3.8249,1
4.4881,-4.2139,1
3.2773,-3.2482,1
2.4192,-2.5212,1
3.166,-3.2978,1
4.1223,-3.9409,1
4.1969,-4.0251,1
6.6237,-6.5585,1
2.1385,-1.9752,1
4.223,-4.0091,1
1.888,-2.1137,1
3.4618,-3.4105,1
1.3419,-1.1975,1
4.098,-3.9053,1
1.8612,-1.9766,1
2.3341,-2.4399,1
2.906,-2.6902,1
5.0938,-5.1567,1
1.139,-1.1563,1
1.4673,-1.7694,1
0.11566,-0.25315,1
1.5317,-1.5286,1
5.0964,-4.9009,1
1.209,-1.1245,1
2.1607,-2.1008,1
0.36238,-0.5755,1
1.5222,-1.3942,1
0.81355,-0.72169,1
2.6219,-2.696,1
2.7769,-2.615,1
2.8767,-3.1394,1
3.8373,-3.6555,1
-0.21107,0.18405,1
1.8509,-2.02,1
5.6679,-5.4666,1
1.2752,-1.2182,1
1.6305,-1.6237,1
-2.0797,1.9319,1
4.6344,-4.5673,1
-0.030955,-0.17276,1
4.0917,-3.9471,1
5.1199,-4.9565,1
-0.2061,0.062529,1
2.1783,-2.2916,1
5.3317,-5.3893,1
4.2852,-4.0894,1
0.28937,-0.23791,1
2.2023,-2.3198,1
1.9674,-1.7734,1
1.063,-1.2713,1
3.9177,-3.7377,1
5.0544,-5.0207,1
4.0805,-4.0674,1
1.8136,-1.6807,1
-2.2324,2.027,1
6.1446,-5.9617,1
0.58528,-0.50673,1
0.87365,-1.1179,1
0.43512,-0.54185,1
-3.6791,3.5411,1
3.887,-3.7586,1
3.1296,-3.3129,1
1.6197,-1.644,1
2.6221,-2.6519,1
3.5684,-3.5212,1
2.267,-2.3373,1
1.7698,-1.7377,1
5.2264,-5.1255,1
-1.6813,1.4642,1
-1.1458,1.1409,1
2.1634,-2.2889,1
2.5425,-2.607,1
4.3811,-4.2101,1
1.3477,-1.5642,1
4.0344,-3.8745,1
3.073,-3.081,1
3.7604,-3.6658,1
5.5627,-5.3792,1
1.0366,-1.2832,1
1.6405,-1.5716,1
0.7976,-0.99751,1
3.8398,-3.6522,1
2.5435,-2.5369,1
4.2113,-4.187,1
3.4183,-3.487,1
2.1801,-2.4159,1
4.2821,-4.0535,1
0.3309,-0.37514,1
0.88226,-0.7741,1
4.3978,-4.2927,1
-0.48112,0.29683,1
3.5695,-3.4994,1
2.8217,-2.7935,1
4.1136,-4.1133,1
2.9493,-2.9497,1
1.3498,-1.3671,1
4.0316,-3.9075,1
2.3917,-2.3929,1
-0.58014,0.67283,1
2.9994,-3.01,1
2.1798,-2.3176,1
-3.4394,3.3894,1
-0.61186,0.44197,1
2.9573,-2.9894,1
4.8184,-4.6947,1
5.2755,-5.1174,1
3.4469,-3.4435,1
4.5657,-4.5194,1
3.1777,-3.2165,1
2.4694,-2.5885,1
0.78256,-0.69619,1
5.9031,-5.7408,1
4.4999,-4.322,1
2.5794,-2.6141,1
4.4982,-4.4284,1
4.8247,-4.6647,1
-0.32117,0.11866,1
-2.0154,1.8905,1
4.3729,-4.1515,1
2.9388,-3.0146,1
2.0719,-2.1537,1
4.0205,-3.9568,1
1.8998,-1.9131,1
3.6849,-3.7327,1
0.85915,-0.97878,1
-0.66734,0.49989,1
1.4081,-1.2783,1
4.5642,-4.5035,1
5.6601,-5.4616,1
-1.9839,1.897,1
4.1039,-4.0935,1
4.4428,-4.3627,1
-1.4532,1.5401,1
2.1538,-2.2017,1
2.2445,-2.4318,1
6.0344,-5.9314,1
3.5488,-3.603,1
1.4792,-1.4205,1
1.3093,-1.2563,1
1.4987,-1.625,1
3.3706,-3.3437,1
-1.9191,1.8944,1
1.9445,-2.0227,1
1.5467,-1.6066,1
2.2274,-2.2478,1
4.361,-4.2318,1
0.43112,-0.60387,1
1.2794,-1.3114,1
2.4705,-2.5035,1
3.6448,-3.6269,1
1.132,-1.4795,1
0.41411,-0.59232,1
4.6249,-4.4631,1
4.4119,-4.2165,1
-1.2014,0.92275,1
6.5521,-6.4477,1
0.89925,-1.0346,1
5.2426,-5.3139,1
3.021,-3.1214,1
-3.223,2.9529,1
4.1454,-4.1283,1
3.0126,-3.0842,1
1.0251,-1.2142,1
4.4037,-4.343,1
4.4269,-4.5896,1
1.3944,-1.6062,1
-5.3429,5.3732,1
0.83912,-0.86487,1
2.6624,-2.5679,1
3.2611,-3.2272,1
0.45668,-0.58696,1
2.8974,-2.9227,1
4.1473,-4.047,1
0.52925,-0.69418,1
4.316,-4.2937,1
4.2417,-4.2549,1
3.8878,-3.7473,1
-1.5224,1.4319,1
3.3355,-3.3733,1
5.5705,-5.3768,1
2.3855,-2.4337,1
4.241,-4.2224,1
5.1921,-4.9972,1
-2.3148,2.1416,1
-0.28765,0.12309,1
4.7345,-4.7339,1
3.4266,-3.5519,1
3.743,-3.934,1
3.6663,-3.7456,1
-1.1405,1.1597,1
4.6708,-4.4166,1
-2.8129,2.8061,1
-0.66908,0.7263,1
-0.10417,-0.076566,1
2.4568,-2.556,1
3.6243,-3.7606,1
2.8996,-2.7243,1
4.489,-4.2891,1
0.58927,-0.54485,1
4.9623,-5.0771,1
4.4131,-4.4791,1
2.4451,-2.2617,1
1.6783,-1.6691,1
3.8798,-3.8407,1
3.3512,-3.2668,1
-0.74456,0.79331,1
2.6759,-2.8419,1
2.1085,-2.1575,1
0.10049,-0.30035,1
5.3331,-5.2557,1
-0.9901,0.83083,1
-0.80236,0.75017,1
4.6817,-4.5113,1
5.8223,-5.6441,1
3.9236,-4.0468,1
-2.8583,2.7732,1
3.8813,-3.9853,1
5.4067,-5.3006,1
4.2699,-4.0345,1
2.5584,-2.4903,1
4.2613,-4.228,1
1.1211,-1.2305,1
5.4934,-5.3145,1
0.17884,-0.29066,1
1.0536,-1.2418,1
5.4325,-5.2327,1
4.2329,-4.2591,1
0.57343,-0.63398,1
2.2468,-2.3202,1
-0.099754,-0.21153,1
0.71597,-0.86102,1
-2.1782,2.2384,1
6.3335,-6.268,1
7.9229,-8.0607,1
3.641,-3.6059,1
1.9024,-2.0799,1
5.3764,-5.4036,1
1.9433,-2.0843,1
7.9802,-7.7761,1
-2.6476,2.5632,1
2.2333,-2.5008,1
6.183,-6.1544,1
1.8739,-2.0689,1
2.9797,-2.9804,1
3.5695,-3.4832,1
0.95981,-1.0946,1
1.2672,-1.4564,1
2.8371,-2.922,1
5.3765,-5.4746,1
1.456,-1.374,1
1.5008,-1.6874,1
1.6902,-1.8432,1
-2.3819,2.1698,1
-1.5353,1.3303,1
2.2824,-2.2827,1
1.9647,-2.2347,1
3.8196,-3.7821,1
-0.42814,0.28154,1
-4.0341,3.935,1
3.9315,-3.7066,1
3.8045,-3.6255,1
0.19169,-0.42633,1
6.093,-6.1164,1
2.629,-2.6032,1
1.6996,-1.872,1
2.6807,-2.5699,1
1.8994,-1.8756,1
2.7194,-2.9529,1
3.7107,-3.5156,1
7.8691,-7.8272,1
1.7786,-1.9039,1
5.7834,-5.6011,1
5.5467,-5.3203,1
3.8969,-4.0771,1
2.0254,-1.888,1
3.0272,-2.8659,1
1.4223,-1.7425,1
1.8013,-1.8051,1
3.9284,-3.9493,1
1.4679,-1.5881,1
-0.52284,0.45611,1
3.8328,-3.862,1
1.7186,-1.9566,1
1.0235,-1.2644,1
7.4573,-7.5036,1
3.325,-3.609,1
3.3542,-3.402,1
9.19,-8.9373,1
0.75916,-0.9923,1
2.1345,-2.4461,1
0.24316,-0.32946,1
-1.1522,1.0177,1
1.5279,-1.7919,1
0.1064,-0.20416,1
-2.5666,2.4017,1
2.5957,-2.6301,1
4.2538,-4.4561,1
5.9685,-6.1053,1
1.748,-1.9193,1
1.1469,-1.1992,1
2.6987,-2.9937,1
1.9786,-2.0817,1
2.1534,-2.0607,1
6.376,-6.3208,1
2.8772,-2.7128,1
3.2472,-3.339,1
7.4103,-7.2727,1
1.2176,-1.2631,1
1.5989,-1.7087,1
1.8415,-2.1131,1
9.9829,-9.7786,1
8.0515,-8.1347,1
3.4658,-3.67,1
0.39152,-0.39948,1
4.1062,-3.956,1
4.0993,-4.0585,1
10.241,-10.405,1
-1.3425,1.0898,1
3.5968,-3.7305,1
6.5262,-6.3245,1
7.3076,-7.4849,1
4.6015,-4.899,1
1.6301,-1.8989,1
3.6054,-3.738,1
-4.1167,3.9864,1
-0.78484,0.54576,1
1.552,-1.5274,1
2.5442,-2.5088,1
2.0636,-2.1669,1
2.0477,-2.0072,1
3.8873,-3.9561,1
2.3873,-2.6176,1
3.6556,-3.691,1
1.0512,-1.2371,1
0.26224,-0.62012,1
1.4364,-1.4211,1
-4.1095,4.0377,1
4.4675,-4.2382,1
1.1342,-1.3947,1
-0.98752,0.78553,1
-0.34852,0.2946,1
-2.3033,2.3364,1
0.18937,-0.36775,1
3.8441,-3.8834,1
2.7289,-2.7751,1
-2.4499,2.2274,1
2.6857,-2.6908,1
2.3446,-2.2704,1
1.2222,-1.4174,1
5.4836,-5.4802,1
1.7184,-2.1466,1
1.1733,-1.2009,1
2.7948,-3.0417,1
3.091,-3.3632,1
-1.2448,1.0889,1
5.4301,-5.2909,1
4.0664,-4.1204,1
2.7078,-2.7236,1
4.5896,-4.7105,1
5.2056,-5.0228,1
4.4776,-4.37,1
1.5403,-1.6478,1
-1.916,1.7874,1
-5.6665,5.4338,1
-3.8962,3.8121,1
1.5666,-1.7874,1
-0.08323,0.012074,1
2.8993,-3.0858,1
3.2804,-3.3212,1
3.8232,-3.7754,1
3.7028,-3.5956,1
3.7591,-3.9096,1
5.9245,-6.0773,1
3.7391,-3.592,1
1.3827,-1.3988,1
2.4725,-2.5957,1
0.30585,-0.3439,1
2.7832,-2.7547,1
3.4846,-3.6621,1
-1.5568,1.2757,1
-3.684,3.5791,1
1.627,-1.619,1
0.015259,-0.2623,1
3.321,-3.4036,1
3.6693,-3.6994,1
5.7842,-5.6856,1
-2.4376,2.389,1
0.75559,-0.72863,1
5.976,-6.1465,1
3.8612,-3.7769,1
2.3909,-2.5839,1
4.2746,-4.1418,1
2.8689,-2.7853,1
0.016931,-0.2774,1
1.7627,-1.9237,1
4.9154,-5.1592,1
3.487,-3.3678,1
2.7263,-2.5753,1
0.11461,-0.16861,1
4.6699,-4.5762,1
2.029,-2.1891,1
0.5281,-0.59267,1
3.2705,-3.427,1
3.5679,-3.415,1
4.9486,-4.7972,1
1.6878,-1.7864,1
-0.62347,0.55265,1
1.7116,-1.6805,1
0.9922,-0.87826,1
0.71354,-0.88286,1
2.0799,-2.1728,1
-2.5984,2.5049,1
2.2913,-2.262,1
3.8193,-3.8351,1
1.636,-1.7863,1
-1.5423,1.4985,1
-0.23589,0.20239,1
-4.9617,4.8538,1
-1.245,0.95381,1
3.5081,-3.534,1
-3.6811,3.6359,1
2.117,-2.4401,1
-0.20844,0.15897,1
0.21947,-0.28009,1
3.0662,-2.8303,1
5.0347,-4.88,1
-0.66668,0.77225,1
7.6133,-7.7078,1
3.971,-4.0069,1
1.7671,-1.7189,1
-1.524,1.5305,1
0.46796,-0.51323,1
4.7503,-5.0064,1
1.4273,-1.7385,1
0.33221,-0.35693,1
3.6804,-3.9982,1
1.1226,-1.1709,1
4.7282,-4.9293,1
2.541,-2.6229,1
1.872,-2.0078,1
2.044,-2.1448,1
3.6622,-3.6652,1
2.0215,-2.0938,1
0.013659,-0.0098428,1
0.040558,-0.16984,1
2.6934,-2.8881,1
