@relation shedat-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 {1,2,3,}

@data
-1.3346,3.4427,-1.5879,2
-1.4004,2.2461,-0.84106,2
-2.749,3.8156,-0.88479,2
-1.3177,1.1494,0.31303,2
-1.1109,0.35878,0.89855,2
-2.3516,2.0555,0.42887,2
-1.6038,-0.49382,2.3105,2
-1.6038,-0.49382,2.3105,2
-3.3922,3.9935,-0.48019,2
-1.5013,0.54523,1.011,2
-1.7545,3.3853,-1.5006,2
-1.4286,0.68234,0.85842,2
-1.8751,2.8162,-0.81845,2
0.6068,4.226,-4.56,2
0.6068,4.226,-4.56,2
0.6068,4.226,-4.56,2
-2.4035,3.0958,-0.59636,2
-0.70131,4.0337,-3.0045,2
-1.1736,2.1139,-0.65388,2
-0.23973,3.3874,-2.8684,2
-0.64275,3.3962,-2.5592,2
-0.54452,4.1053,-3.3219,2
-1.2023,3.9623,-2.7533,2
-1.3921,3.6282,-2.0113,2
-1.3245,2.4175,-1.0023,2
-1.3245,2.4175,-1.0023,2
0.10415,1.4565,-1.3997,2
-0.436,2.8467,-2.2963,2
-0.44194,2.7797,-2.2232,2
-2.3378,4.6602,-2.1904,2
-1.1993,1.5704,-0.22272,2
-1.1993,1.5704,-0.22272,2
-1.4593,2.1407,-0.56253,2
-1.8622,3.0668,-0.90478,2
-2.8833,4.6388,-1.6838,2
-0.79157,3.3263,-2.4667,2
-2.3151,2.9093,-0.43729,2
-2.8982,-0.21775,3.1279,2
-2.5779,5.0966,-2.2084,2
-2.5779,5.0966,-2.2084,2
-3.089,2.4943,0.72986,2
-3.5865,5.3067,-1.3044,2
-1.6932,3.8638,-2.0468,2
-1.8661,4.1179,-2.0328,2
-1.1229,1.1375,0.0028098,2
-2.1912,5.7109,-3.1587,2
-3.5215,2.8265,0.82618,2
-3.5215,2.8265,0.82618,2
-0.68433,2.3932,-1.6813,2
-0.97611,2.3825,-1.284,2
-2.1518,2.7071,-0.3744,2
-2.9136,3.2588,-0.15837,2
-1.755,3.7828,-1.9132,2
-1.8252,1.9309,-0.1503,2
-0.85912,1.8531,-0.90246,2
-0.48036,3.4994,-2.7566,2
-1.2959,2.2672,-0.71381,2
-1.6531,2.1335,-0.3535,2
-0.99136,0.80425,0.28424,2
-1.2381,5.1867,-3.7876,2
-2.7515,4.1049,-1.0348,2
0.39395,2.4167,-2.5168,2
-2.3555,3.5248,-1.0298,2
-0.079743,1.0468,-0.81514,2
-1.585,4.0623,-2.2165,2
-2.06,2.5397,-0.36068,2
-2.1621,2.9137,-0.60561,2
-0.58513,1.9721,-1.2497,2
-1.754,3.2254,-1.2979,2
-1.682,2.1573,-0.36834,2
-1.682,2.1573,-0.36834,2
-1.682,2.1573,-0.36834,2
-1.682,2.1573,-0.36834,2
-2.3555,3.5248,-1.0298,2
-1.6742,1.9391,-0.17281,2
-0.88371,4.125,-3.0053,2
-2.0017,1.6353,0.33337,2
-2.3553,4.4166,-1.961,2
-1.4919,4.8081,-3.0867,2
-1.9403,1.124,0.99944,2
-0.83042,3.3607,-2.3827,2
-0.83042,3.3607,-2.3827,2
-0.48,1.5435,-1.0058,2
-1.4293,3.143,-1.5137,2
-3.2236,3.4951,-0.11512,2
-0.78369,3.969,-3.2698,2
-2.3555,3.5248,-1.0298,2
-1.3351,5.0359,-3.5799,2
-2.6042,1.4159,1.402,2
-1.6657,4.4384,-2.6233,2
-1.9159,2.4374,-0.38781,2
-1.9159,2.4374,-0.38781,2
-1.9159,2.4374,-0.38781,2
-0.55559,3.2052,-2.4513,2
-0.60479,1.1845,-0.50242,2
-3.1619,5.1345,-1.7769,2
-0.93516,0.68007,0.511,2
-2.3821,2.8492,-0.18461,2
-1.1281,3.1996,-1.866,2
-1.8399,4.8461,-2.8291,2
-2.1831,4.6981,-2.2231,2
-0.90362,0.68012,0.29518,2
-1.3475,1.8558,-0.45476,2
-0.37709,1.3018,-0.83244,2
-1.7467,3.6338,-1.6497,2
-1.7467,3.6338,-1.6497,2
-1.7467,3.6338,-1.6497,2
-2.9568,4.3175,-1.1672,2
-2.9568,4.3175,-1.1672,2
-2.1006,2.7174,-0.4075,2
-1.5184,1.4162,0.17801,2
-0.86923,0.57349,0.29642,2
-1.5184,1.4162,0.17801,2
0.16295,2.7183,-2.6009,2
-1.2744,5.434,-3.8197,2
-1.7155,2.0829,-0.18684,2
-2.2674,1.8564,0.61433,2
-0.25142,0.30103,0.014441,2
-1.0648,1.1523,0.11194,2
-0.73127,2.7829,-1.8955,2
-0.98306,3.3948,-2.1664,2
-3.2438,4.4291,-0.96143,2
-0.28841,0.22903,0.17641,2
-1.9401,2.8917,-0.84946,2
-1.9543,2.8785,-0.81899,2
-1.4624,3.8005,-2.1614,2
-3.2733,5.6058,-2.0255,2
-2.0843,2.162,-0.0098432,2
-2.0381,2.6248,-0.52702,2
-2.0101,2.5856,-0.51252,2
-2.5127,3.6598,-1.0903,2
-1.0183,2.0881,-0.83637,2
-1.6592,4.1145,-2.3715,2
-0.69759,1.7233,-0.94528,2
-2.5127,3.6598,-1.0903,2
-2.9776,5.0895,-1.7732,2
-1.4653,3.8157,-2.36,2
-3.8288,4.7705,-0.66688,2
-3.8016,4.7861,-0.713,2
-3.3223,4.2866,-0.69709,2
-0.91733,4.8215,-3.5333,2
-1.2604,3.1007,-1.7129,2
-2.6318,4.8195,-1.8572,2
-1.0651,1.1084,0.10439,2
-0.7016,0.99017,-0.14153,2
-1.1297,5.0485,-3.781,2
-0.48036,3.4994,-2.7566,2
-0.48036,3.4994,-2.7566,2
-0.48036,3.4994,-2.7566,2
-0.78351,3.5127,-2.5545,2
-1.9089,2.3243,-0.29994,2
-1.5624,1.7193,-0.033399,2
-1.6592,4.1145,-2.3715,2
-0.32733,4.7179,-4.0797,2
-0.78351,3.5127,-2.5545,2
-2.577,3.7004,-0.85896,2
-2.577,3.7004,-0.85896,2
-1.3895,0.59119,0.92449,2
-2.6467,4.2223,-1.1744,2
0.077261,1.3068,-1.1871,2
-1.7591,5.4151,-3.3747,2
-2.5997,4.6963,-1.7959,2
-2.5997,4.6963,-1.7959,2
-1.8626,2.0889,-0.010956,2
-3.7572,3.2237,0.65832,2
-2.0202,2.1653,0.041219,2
-2.0612,2.0738,0.18408,2
-2.0245,4.5937,-2.4089,2
-1.369,4.5792,-2.9942,2
-1.369,4.5792,-2.9942,2
-1.369,4.5792,-2.9942,2
-1.369,4.5792,-2.9942,2
-1.369,4.5792,-2.9942,2
-0.78823,0.46556,0.61488,2
-1.53,4.7055,-2.9552,2
-1.6297,1.8886,-0.2663,2
-2.6227,1.5571,1.2141,2
-0.77277,4.822,-3.7931,2
-1.378,2.8157,-1.3864,2
-1.378,2.8157,-1.3864,2
-2.088,2.8744,-0.59429,2
-1.4498,1.9895,-0.47399,2
-1.4498,1.9895,-0.47399,2
-1.3948,1.8228,-0.36658,2
-0.7506,1.5765,-0.53501,2
-2.0599,4.3209,-2.3532,2
-2.3748,2.7804,-0.28826,2
-2.3247,4.7816,-2.4655,2
0.019132,1.333,-1.271,2
-0.41055,1.94,-1.3088,2
-1.4206,0.00049312,1.5396,2
-0.28459,1.2543,-0.8391,2
-0.58401,5.4587,-4.6048,2
-0.58401,5.4587,-4.6048,2
-1.4424,2.6226,-1.0726,2
-1.6128,3.1028,-1.3649,2
-1.0716,-0.37118,1.608,2
-1.6684,3.0165,-1.1342,2
-0.19024,1.42,-1.1742,2
-0.19024,1.42,-1.1742,2
-0.54976,1.6876,-1.1121,2
-1.6376,4.0188,-2.1818,2
-1.6376,4.0188,-2.1818,2
-1.4852,3.1793,-1.4301,2
-1.0408,3.5889,-2.4883,2
-1.1197,3.6142,-2.4237,2
-1.1197,3.6142,-2.4237,2
-1.8937,3.7145,-1.7121,2
0.097345,3.036,-2.8728,2
-3.161,3.7997,-0.35149,2
-3.6115,3.8555,-0.13631,2
-1.0419,5.2054,-3.9053,2
-1.7799,2.9669,-0.78875,2
-1.1298,0.99568,0.2613,2
-1.9796,3.6769,-1.4471,2
-2.1138,3.182,-1.068,2
-2.1298,4.8793,-2.4986,2
-0.82016,5.2743,-4.4502,2
-1.7337,4.5677,-2.5715,2
-1.7887,1.1438,0.79336,2
-1.137,4.2354,-2.9298,2
-1.0521,3.2134,-2.0065,2
-1.0521,3.2134,-2.0065,2
-1.0521,3.2134,-2.0065,2
-1.0521,3.2134,-2.0065,2
-1.7486,3.6106,-1.6217,2
-2.0123,3.1482,-0.97116,2
-1.1684,0.68996,0.65,2
-1.9257,3.0263,-0.87505,2
-1.6438,3.9024,-1.9895,2
-0.82254,4.9197,-3.8651,2
-0.94892,1.9211,-0.88516,2
-1.1536,3.6046,-2.3193,2
-1.1536,3.6046,-2.3193,2
-2.1395,2.4972,-0.24891,2
-0.70413,0.18648,0.6728,2
-1.9076,3.8066,-1.8326,2
-0.39634,2.8627,-2.4296,2
-1.8481,3.88,-1.6892,2
-0.88735,-0.26647,1.2344,2
-0.39634,2.8627,-2.4296,2
-1.3689,2.5964,-1.1377,2
-2.5683,3.7155,-0.91846,2
-2.1723,1.4365,0.93991,2
-1.2074,1.505,-0.28926,2
-0.48788,3.4237,-2.6705,2
-1.6451,4.5597,-2.703,2
-1.6451,4.5597,-2.703,2
-2.395,3.3634,-0.96994,2
-1.9076,3.8066,-1.8326,2
-3.2632,4.8741,-1.3413,2
-1.1657,2.0555,-0.75247,2
-0.71784,2.1112,-1.2761,2
-0.91228,0.58361,0.43573,2
-1.8069,4.0521,-1.957,2
-1.709,2.8644,-1.0207,2
-2.359,5.0448,-2.3563,2
-2.4143,5.079,-2.3268,2
-1.0672,2.5946,-1.296,2
-0.885,1.9699,-0.89236,2
-2.0469,3.6833,-1.4212,2
-0.23962,0.51154,-0.083996,2
-2.8173,4.9989,-2.0103,2
-2.8173,4.9989,-2.0103,2
-0.77385,2.4407,-1.7046,2
-0.77385,2.4407,-1.7046,2
-0.77385,2.4407,-1.7046,2
-0.52205,1.9882,-1.167,2
-0.81741,3.275,-2.3001,2
0.011007,1.1662,-0.81305,2
-1.2015,3.6403,-2.1724,2
-2.4156,2.6943,-0.086831,2
-1.9861,2.2685,-0.034024,2
-2.7101,2.7282,0.22868,2
-1.0445,1.6116,-0.48138,2
0.25552,2.8894,-2.8986,2
-2.7924,4.595,-1.5466,2
-2.7924,4.595,-1.5466,2
-2.7924,4.595,-1.5466,2
-1.1966,3.6583,-2.3412,2
-0.98063,1.5228,-0.4317,2
-0.54325,2.3939,-1.7569,2
-1.8249,3.6267,-1.7296,2
-2.5025,3.73,-1.0787,2
-1.3082,1.9168,-0.62706,2
-1.7915,9.9037,-7.7409,2
-1.3056,3.0879,-1.6603,2
-2.3592,2.8019,-0.35135,2
-1.5529,2.6557,-0.85725,2
-1.7881,3.0691,-1.1,2
-2.3974,3.4397,-0.83003,2
0.4424,2.6745,-2.9875,2
-1.4577,3.0886,-1.4664,2
-1.9844,3.7559,-1.6252,2
-0.63433,2.8894,-2.0895,2
-2.7441,4.1877,-1.2208,2
-2.7441,4.1877,-1.2208,2
-3.2215,5.0907,-1.6684,2
-1.5729,0.43913,1.3354,2
-1.8329,3.487,-1.4729,2
-0.98914,1.7772,-0.85451,2
-0.76443,1.8611,-1.0064,2
-1.5264,5.3134,-3.4205,2
-1.9535,4.2917,-2.0951,2
-0.49784,3.5558,-2.9752,2
-0.49784,3.5558,-2.9752,2
-0.49784,3.5558,-2.9752,2
-1.2589,3.0171,-1.727,2
-1.2185,1.906,-0.47973,2
-0.32923,1.6461,-1.25,2
-0.76316,2.159,-1.312,2
-0.32923,1.6461,-1.25,2
-1.9904,3.8184,-1.6031,2
-0.42215,3.6087,-3.0324,2
-1.6429,8.0097,-6.1855,2
-2.0795,2.733,-0.48948,2
-0.8588,2.9069,-1.9075,2
-0.76803,2.5079,-1.513,2
-0.35203,2.6849,-2.1915,2
-0.26746,2.6426,-2.2697,2
-0.26746,2.6426,-2.2697,2
-3.2076,3.9728,-0.50723,2
-1.2088,1.5362,-0.14708,2
-0.46348,1.5073,-0.82675,2
-0.81523,1.6968,-0.74284,2
-0.55207,3.4714,-2.6781,2
-0.48135,1.3416,-0.65664,2
-1.3207,2.1543,-0.78018,2
-3.0885,3.705,-0.37567,2
-1.2954,2.9395,-1.5802,2
-1.2954,2.9395,-1.5802,2
-1.6417,4.6401,-2.7918,2
-1.0577,2.1759,-1.0636,2
-1.0577,2.1759,-1.0636,2
-0.34467,1.5268,-1.1299,2
-2.5519,3.1298,-0.43661,2
-2.4018,2.713,-0.092023,2
-1.2444,3.1453,-1.8847,2
-1.2444,3.1453,-1.8847,2
-0.88502,2.9286,-1.9357,2
-1.5217,3.3964,-1.8462,2
-0.53791,0.061216,0.65084,2
-1.6335,3.0839,-1.2976,2
-3.1735,4.3951,-0.94863,2
-2.6175,5.0669,-2.1685,2
-1.4444,0.84805,0.77988,2
-1.4444,0.84805,0.77988,2
-1.5594,1.2168,0.46644,2
-2.0234,4.0011,-1.8431,2
-0.94458,1.7525,-0.75428,2
-0.18421,2.2308,-1.7281,2
-1.4821,2.0636,-0.5651,2
-2.7499,3.2765,-0.50469,2
-0.74814,1.1504,-0.28239,2
-1.3146,2.4466,-0.96474,2
-1.3146,2.4466,-0.96474,2
-1.5485,2.5731,-0.80806,2
-1.7449,2.3387,-0.42398,2
-0.57798,4.0289,-3.2424,2
-3.7041,4.6916,-0.85665,2
-1.5982,1.5073,0.19359,2
-2.9843,5.3448,-2.1161,2
-2.1383,0.75452,1.5202,2
-1.3204,3.1613,-1.6543,2
-1.3204,3.1613,-1.6543,2
-1.3204,3.1613,-1.6543,2
-1.3204,3.1613,-1.6543,2
0.11442,5.3377,-5.2192,2
-2.5685,4.1811,-1.349,2
-2.5685,4.1811,-1.349,2
-2.5685,4.1811,-1.349,2
-1.5011,3.2384,-1.528,2
-0.1128,2.2569,-2.0891,2
-0.1128,2.2569,-2.0891,2
-0.1128,2.2569,-2.0891,2
-3.1954,3.4711,-0.1241,2
-2.4654,4.1782,-1.4685,2
-1.1541,3.6852,-2.2414,2
-0.57783,2.2617,-1.4637,2
-0.55973,2.6482,-1.889,2
-0.55973,2.6482,-1.889,2
-1.0688,1.9088,-0.68813,2
-1.892,5.4944,-3.2181,2
-1.567,2.971,-1.3503,2
-3.9249,5.7888,-1.5384,2
-0.61024,1.0189,-0.30807,2
-1.3724,2.6981,-1.3839,2
-2.6699,5.8784,-2.8633,2
-2.6494,2.4692,0.31196,2
-1.648,3.1123,-1.324,2
-0.68373,1.8649,-1.0272,2
-0.2389,1.9149,-1.5725,2
0.10441,1.4023,-1.1959,2
-0.95716,3.3401,-1.959,2
-0.73422,1.7799,-0.70059,2
-1.0838,4.5309,-2.9994,2
-1.4537,1.6097,-0.028813,2
-0.78537,0.45555,0.43584,2
-1.0442,2.3079,-1.1822,2
-0.83406,3.0939,-2.1153,2
-0.95465,2.7296,-1.5648,2
-0.95465,2.7296,-1.5648,2
-1.4935,0.84072,0.7498,2
-1.0117,1.7016,-0.64526,2
-1.0117,1.7016,-0.64526,2
-1.9512,0.90507,1.2638,2
-1.722,6.3832,-4.3277,2
-1.1178,0.42648,0.86009,2
-0.15434,1.5364,-1.2197,2
-2.0697,2.8982,-0.65161,2
-0.53857,3.3352,-2.4686,2
-1.8454,1.5986,0.44669,2
-1.0409,1.0977,0.16668,2
-0.73707,4.1028,-3.1822,2
-1.3763,0.94648,0.52105,2
-0.79262,1.5526,-0.63637,2
-2.0171,0.8868,1.3438,2
-0.5907,2.3423,-1.5275,2
-1.2055,0.92379,0.40535,2
-1.0645,3.2008,-2.024,2
-0.77021,3.3618,-2.4578,2
-1.3269,1.2115,0.3488,2
-0.59401,0.54011,0.10482,2
-3.0557,5.105,-1.8511,2
-0.37344,2.7012,-2.2307,2
-1.8745,3.4064,-1.4125,2
-0.59077,1.3952,-0.65324,2
-1.4622,2.8438,-1.1621,2
-1.4622,2.8438,-1.1621,2
-2.7962,3.343,-0.37113,2
-1.3957,2.997,-1.4596,2
0.11476,3.4084,-3.2711,2
-1.1315,3.8726,-2.5756,2
-2.1176,2.9693,-0.72156,2
-0.85977,2.5427,-1.5289,2
-1.1387,2.3834,-1.3624,2
-2.917,5.0405,-1.9492,2
-1.3065,1.9389,-0.61985,2
-1.4264,1.9945,-0.43045,2
-0.84975,3.6556,-2.5816,2
-1.5334,1.9991,-0.34953,2
-0.99254,1.9692,-0.60303,2
-1.0904,2.478,-1.4252,2
0.0010189,1.0194,-0.96654,2
-2.0192,4.3449,-2.3809,2
-1.3737,3.0381,-1.6761,2
-0.98297,4.1879,-2.9922,2
-0.59398,3.5229,-2.7557,2
-1.8922,3.7678,-1.7416,2
-1.2347,1.1893,0.083397,2
-0.81338,1.5166,-0.62844,2
-1.2411,1.8613,-0.62048,2
-1.1387,2.3834,-1.3624,2
-1.3737,3.0381,-1.6761,2
-2.7946,3.3201,-0.34322,2
-0.71949,1.9208,-0.95495,2
-2.084,3.3093,-1.0037,2
-1.0904,2.478,-1.4252,2
-3.0814,4.9904,-1.6317,2
-1.0071,2.3968,-1.2546,2
-1.8741,3.1834,-1.1547,2
-1.1584,1.8946,-0.44215,2
-1.0747,1.7549,-0.41937,2
-2.542,5.1065,-2.2566,2
-2.542,5.1065,-2.2566,2
-1.24,3.5976,-2.2441,2
-1.8713,3.2597,-1.2592,2
0.57563,3.34,-3.6836,2
-2.6668,4.7836,-2.0519,2
-1.375,4.7691,-3.2985,2
-3.4132,3.0622,0.44232,2
-1.0965,2.0182,-0.7692,2
-1.479,4.6698,-2.8507,2
-1.5865,4.3163,-2.6693,2
-0.70571,2.5318,-1.5895,2
-1.347,3.2117,-1.6582,2
0.36417,5.5467,-5.7019,2
-2.7488,3.8122,-0.90558,2
-1.6526,0.94404,0.89296,2
-0.26028,4.7413,-4.1688,2
-1.3304,1.5054,-0.15851,2
-0.92684,1.5954,-0.51164,2
-1.3932,1.4741,0.047049,2
-2.7796,3.8394,-0.90665,2
-1.4521,1.7248,-0.1729,2
-0.61831,0.31313,0.45446,2
-1.5514,3.4703,-1.6666,2
-0.68154,5.6401,-4.6944,2
-0.53334,4.1781,-3.624,2
-1.1584,1.8946,-0.44215,2
-2.1176,2.9693,-0.72156,2
-1.0713,3.7317,-2.4368,2
-3.1463,5.656,-2.256,2
-0.49824,0.11942,0.43446,2
-0.63488,3.3358,-2.4401,2
-1.8013,2.569,-0.51281,2
-1.0071,2.3968,-1.2546,2
-0.9398,3.4346,-2.2831,2
-1.4017,0.71335,0.88966,2
-0.60867,2.2777,-1.6146,2
-1.2347,1.1893,0.083397,2
-0.26076,0.58076,-0.14483,2
-0.037033,1.5037,-1.2997,2
-2.1049,1.1333,1.1003,2
-0.17661,1.8044,-1.4183,2
-0.81338,1.5166,-0.62844,2
-1.0713,3.7317,-2.4368,2
-0.442,2.6944,-2.1864,2
-0.63488,3.3358,-2.4401,2
-1.7587,3.2641,-1.3791,2
-3.695,4.2726,-0.50074,2
-0.86659,1.0923,0.028506,2
0.099025,2.7186,-2.7143,2
0.90188,2.1696,-2.803,2
-2.7593,3.9363,-1.1102,2
-1.24,3.5976,-2.2441,2
-2.6841,4.8367,-1.8011,2
-0.53334,4.1781,-3.624,2
-1.1721,2.0285,-0.65732,2
-2.6423,1.5675,1.3155,2
-3.1308,2.6,0.74732,2
-0.83646,0.69126,0.27798,2
-2.8483,4.7628,-1.6993,2
-0.88545,1.2769,-0.3092,2
-1.5376,3.0616,-1.2373,2
-1.4717,1.2777,0.41223,2
-2.6345,0.56385,2.1289,2
-2.3684,1.7121,0.90101,2
-2.6788,2.3786,0.42251,2
0.072324,6.7921,-6.5035,2
-0.82129,1.6887,-0.69986,2
-3.4167,1.7443,1.7119,2
-2.6167,5.34,-2.6899,2
-1.2651,3.7093,-2.3814,2
0.18654,0.4031,-0.36852,2
-3.5758,3.0073,0.85736,2
-0.82638,1.0486,-0.0084928,2
-0.26376,2.2378,-1.8555,2
-2.073,1.1857,1.1572,2
-2.2956,3.3192,-0.88812,2
-0.65951,0.80296,0.21741,2
-0.45877,2.5908,-2.041,2
0.60926,3.0072,-3.4088,2
0.57563,3.34,-3.6836,2
-0.93318,-0.051755,1.0996,2
-2.3883,3.8803,-1.4326,2
-1.833,4.2255,-2.1668,2
-2.7435,1.3767,1.4162,2
-0.75106,2.8276,-1.9321,2
-0.84356,3.2517,-2.2809,2
-2.1496,-1.1661,3.4048,2
-0.29118,0.58194,-0.17449,2
-1.3292,2.9721,-1.5102,2
-1.3331,1.4917,0.015368,2
-1.833,4.2255,-2.1668,2
-2.293,3.3407,-0.98855,2
-1.08,0.23336,0.98674,2
-2.3289,0.31338,2.1557,2
-1.2957,0.31274,1.1698,2
-1.5705,3.7782,-2.0019,2
-1.2856,3.712,-2.1655,2
-0.4592,1.1789,-0.53515,2
-1.0713,3.7317,-2.4368,2
-0.63488,3.3358,-2.4401,2
-2.7796,3.8394,-0.90665,2
-1.2475,2.1008,-0.49288,2
-2.3867,1.0461,1.5455,2
-0.68154,5.6401,-4.6944,2
-1.1306,2.0288,-0.59569,2
-1.1098,4.1128,-2.8064,2
-0.67876,3.0347,-2.011,2
-2.1091,2.2814,0.11273,2
-2.0432,1.8786,0.41043,2
-2.1947,0.65802,1.667,2
-1.4123,2.2684,-0.75963,2
-0.9093,0.35494,0.71987,2
0.099025,2.7186,-2.7143,2
-1.4264,1.9945,-0.43045,2
-0.69956,-0.67284,1.5264,2
-1.4459,-0.20613,1.6495,2
-2.3896,4.2429,-1.6114,2
-1.0071,2.3968,-1.2546,2
-0.61277,2.261,-1.4993,2
-0.6893,-1.8142,2.5901,2
-1.9043,4.3737,-2.3456,2
-0.0075211,2.1288,-2.0034,2
-2.274,1.3444,0.89829,2
-1.8862,1.0235,0.98511,2
-0.93631,1.2237,-0.10757,2
-0.90161,1.1575,-0.075086,2
-1.0071,2.3968,-1.2546,2
-0.72466,1.115,-0.27137,2
-0.72021,1.3495,-0.36372,2
-1.398,2.5305,-1.0576,2
-1.2967,2.0378,-0.61501,2
-1.9851,1.5219,0.52607,2
-0.8477,-0.012042,0.87935,2
-1.7893,1.4847,0.33621,2
-0.864,1.8426,-1.037,2
-1.4123,2.2684,-0.75963,2
-1.0071,2.3968,-1.2546,2
-0.63488,3.3358,-2.4401,2
-0.37549,1.5493,-1.0269,2
-0.31345,0.96196,-0.50095,2
-3.0741,3.9516,-0.89357,2
-2.22,-1.1913,3.5341,2
-0.74727,-0.73191,1.5652,2
-0.87824,1.4538,-0.46582,2
-1.5203,1.3557,0.36645,2
-0.64182,1.8096,-1.0253,2
-2.7542,1.466,1.4608,2
-1.3455,-0.009778,1.3796,2
-1.246,2.109,-0.71644,2
-2.0504,0.16449,1.9475,2
-2.5197,3.0067,-0.45839,2
-3.9994,2.2701,1.8468,2
-1.0605,1.6368,-0.45126,2
-0.99313,1.1707,-0.071887,2
-2.0424,1.9278,0.22829,2
-3.1861,-1.4063,4.8141,2
-1.8168,0.91531,1.1606,2
-1.3017,2.7123,-1.3397,2
-1.6951,2.3912,-0.46959,2
-1.8509,2.3367,-0.22801,2
-0.0011192,-0.040267,0.088781,2
-1.8948,3.0905,-1.0897,2
-1.0984,-0.60655,1.7875,2
-0.45804,0.97415,-0.40184,2
-1.0937,3.0951,-1.8342,2
-0.40938,1.2777,-0.77216,2
-2.0238,2.7799,-0.6695,2
-2.4137,4.2208,-1.663,2
-1.9708,4.0544,-1.9272,2
-0.42163,0.3031,0.28443,2
-0.74392,1.7251,-0.93987,2
-1.1412,2.4158,-1.0895,2
-1.1628,1.1793,0.14094,2
-1.9282,0.25854,1.8079,2
-2.2798,1.5017,0.92561,2
-1.773,0.63057,0.97649,2
-1.0335,4.1681,-2.9278,2
-1.0335,4.1681,-2.9278,2
-1.2088,1.1724,0.13343,2
-1.0335,4.1681,-2.9278,2
-3.0968,0.87041,2.2271,2
-3.0968,0.87041,2.2271,2
-2.1568,-0.076393,2.3466,2
-1.8136,-1.0451,2.9049,2
-2.0147,4.5941,-2.2797,2
-1.3204,3.1613,-1.6543,2
-0.68487,0.78326,0.25973,2
-1.313,1.9876,-0.45709,2
-1.3639,2.6361,-1.1346,2
-2.8308,6.2475,-3.2233,2
-1.6451,2.1033,-0.3211,2
-1.8229,1.395,0.3628,2
-1.5461,1.0909,0.51006,2
-1.3252,3.2793,-1.8718,2
-0.92589,0.78916,0.2622,2
-1.7596,1.6986,0.26686,2
-1.314,3.3244,-1.926,2
-0.075079,4.3052,-4.093,2
-0.57644,6.1621,-5.413,2
-0.079725,4.3443,-4.131,2
-4.2275,5.9359,-1.5494,2
-2.8853,3.3212,-0.48543,2
-2.7027,4.1934,-1.4141,2
-2.1114,1.3848,0.9884,2
-1.3315,1.2494,0.14609,2
0.14704,2.3309,-2.2274,2
-2.034,1.3321,0.84325,2
0.14704,2.3309,-2.2274,2
-1.1747,0.39594,0.8663,2
-0.79552,3.2823,-2.3463,2
-1.2615,3.3654,-2.0174,2
-2.1114,1.3848,0.9884,2
-2.1114,1.3848,0.9884,2
-2.7612,4.7486,-1.7226,2
-1.299,3.1424,-1.6583,2
-1.299,3.1424,-1.6583,2
-1.299,3.1424,-1.6583,2
-0.32403,6.3833,-5.651,2
-0.32403,6.3833,-5.651,2
-1.299,3.1424,-1.6583,2
-0.78766,2.9848,-2.0675,2
-0.78766,2.9848,-2.0675,2
-1.299,3.1424,-1.6583,2
-0.40138,2.8956,-2.3502,2
-2.5575,4.3369,-1.4591,2
-2.7033,1.6088,1.2308,2
-0.080358,3.7511,-3.4196,2
-2.0747,0.23213,2.1341,2
-2.5575,4.3369,-1.4591,2
-1.1324,0.28063,1.0129,2
-2.5978,3.1128,-0.41513,2
-1.8626,0.96823,1.0135,2
-1.6269,2.2752,-0.54991,2
-1.2305,2.4184,-1.0933,2
-1.2305,2.4184,-1.0933,2
-1.2597,3.4725,-2.0934,2
-1.6188,1.0678,0.57233,2
-0.51623,3.087,-2.5296,2
-1.9217,0.22619,1.7432,2
-1.9385,1.808,0.25866,2
-1.2665,3.1044,-1.7151,2
-2.9244,1.2949,1.6883,2
-1.3252,3.2793,-1.8718,2
-1.1247,0.2518,0.97896,2
-2.4689,2.4015,0.37268,2
-2.8467,3.8008,-0.75678,2
-2.8467,3.8008,-0.75678,2
-2.8467,3.8008,-0.75678,2
-2.8467,3.8008,-0.75678,2
-2.8467,3.8008,-0.75678,2
-1.5095,1.7951,-0.28247,2
-3.3282,4.4826,-1.0129,2
-2.5978,3.1128,-0.41513,2
-1.314,3.3244,-1.926,2
-1.2401,1.4478,-0.0088768,2
-1.3772,0.76099,0.89572,2
-1.3252,3.2793,-1.8718,2
-1.3252,3.2793,-1.8718,2
-3.0459,1.4942,1.5967,2
-3.0459,1.4942,1.5967,2
-1.2665,3.1044,-1.7151,2
-1.2146,5.2472,-3.8727,2
-1.314,3.3244,-1.926,2
-1.314,3.3244,-1.926,2
-2.1269,2.0539,-0.010652,2
-2.5752,0.46127,2.2996,2
-3.3442,3.138,0.29444,2
-2.1269,2.0539,-0.010652,2
-0.26329,4.7262,-4.1666,2
-1.4871,-0.013941,1.6801,2
-1.3861,1.5572,-0.14713,2
-1.999,0.47198,1.576,2
0.025209,0.32668,-0.050658,2
-0.87135,0.80235,0.27143,2
-0.92482,0.33295,0.91302,2
-1.438,3.031,-1.39,2
-1.1343,2.3814,-1.0981,2
-2.4371,0.17181,2.3723,2
-0.98886,0.35693,0.69641,2
-3.9249,5.7888,-1.5384,2
-0.75872,0.16482,0.7555,2
-1.6611,3.8228,-1.9527,2
-3.8916,5.8854,-1.6761,2
-3.8916,5.8854,-1.6761,2
-4.1661,3.8224,0.53549,2
